Property_Name,Address,Prefix,Price,Sql_m2,Property Type,Property ID,Title,Location,Image,Url
"2 Bed, 3 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$65,000",,House,197850,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02893-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02897-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02899-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02906-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-3-bath-house-197850/
"4 Bed, 4 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$76,000",,House,197849,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02881-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02883-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02885-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02886-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/4-bed-4-bath-house-197849/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$150,000",,House,197847,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02869-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02868-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02865-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02866-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197847/
Villa for Sale & Rent in Nirouth,"Nirouth, Chbar Ampov, Phnom Penh",For sale,"$350,000","$2,272/m²",Villa,1 month ago,197830,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.5138878306625, 'longitude': 104.9562939610334, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/90c752f2-f5d2-46b5-8aa8-598f4135c22b-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/9ab22ffe-6ed3-4815-8e8f-5c9bb6a6191e-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/391397e6-bd27-40ca-844a-fb8b87a6d976-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/b29332b2-a679-4912-8ce9-4abc00174892-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/4af2287b-41c2-44b6-8fe9-f52ae0e444b2-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/nirouth/villa-197830/
"3 Bed, 4 Bath Villa for Sale in Por Sen Chey","Por Sen Chey, Phnom Penh",For sale,"$188,000",,Villa,1 month ago,197796,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Por Sen Chey'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.53927, 'longitude': 104.7871, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Por Sen Chey'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/197796-197796_100360714-thumbnail-750x562-70.jpeg', 'https://maps.googleapis.com/maps/api/staticmap?center=11.55,104.91667&zoom=14&size=600x400&path=color:0x8DCA3F%7Cfillcolor:0x8DCA3F35%7Cweight:1%7C11.55899321605919,104.91667%7C11.558905691904165,104.91794752292684%7C11.558644823159433,104.91920017796762%7C11.558215687812423,104.920403581444%7C11.557626639243658,104.92153430865443%7C11.5568891435796,104.92257034995045%7C11.556017556442638,104.92349153923254%7C11.555028843449302,104.92427994651713%7C11.55394224990358,104.92492022692963%7C11.552778926121382,104.92539991933013%7C11.551561515685552,104.925709688763%7C11.550313714651665,104.92584350801847%7C11.549059810288991,104.92579877478269%7C11.547824208337754,104.92557636210849%7C11.546630957985592,104.92518060123871%7C11.545503283808417,104.92461919713057%7C11.544463133783566,104.92390307833868%7C11.54353075216852,104.92304618418987%7C11.54272428555307,104.92206519340144%7C11.542059429746272,104.92097919942967%7C11.541549124364119,104.9198093388697%7C11.54120330105562,104.91857838013638%7C11.541028690261486,104.91731028042621%7C11.541028690261486,104.91602971957376%7C11.54120330105562,104.91476161986361%7C11.541549124364119,104.91353066113028%7C11.542059429746272,104.91236080057033%7C11.54272428555307,104.91127480659856%7C11.54353075216852,104.91029381581009%7C11.544463133783566,104.9094369216613%7C11.545503283808417,104.9087208028694%7C11.546630957985592,104.90815939876128%7C11.547824208337754,104.9077636378915%7C11.549059810288991,104.90754122521727%7C11.550313714651665,104.90749649198149%7C11.551561515685552,104.90763031123697%7C11.552778926121382,104.90794008066985%7C11.55394224990358,104.90841977307034%7C11.555028843449302,104.90906005348283%7C11.556017556442638,104.90984846076744%7C11.5568891435796,104.91076965004953%7C11.557626639243658,104.91180569134553%7C11.558215687812423,104.91293641855596%7C11.558644823159433,104.91413982203235%7C11.558905691904165,104.91539247707314%7C11.55899321605919,104.91667&key=AIzaSyA4-kQKp3iC5Xx005ZoK6VNLV-sH0QimvI']",https://www.realestate.com.kh/buy/por-sen-chey/3-bed-4-bath-villa-197796/
Villa for Sale in Kep,"Kep, Kep, Kep",0,0,0,Villa,197759,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Kep', 'addressLocality': 'Kep', 'streetAddress': '  '}, 'name': '  ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 10.483750323744758, 'longitude': 104.31741991524194, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Kep', 'addressLocality': 'Kep', 'streetAddress': '  '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/1_omSdLbX-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/2_QU0D4F2-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/3_2BF2bfA-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/4_3khQAXL-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8_aVKqabx-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/kep/villa-197759/
"2 Bed, 2 Bath Villa for Sale in Srangae","Dabest Properties , Srangae, Siem Reap, Siem Reap",For sale,"$320,000",$296/m²,Villa,DABEST SRV956,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}, 'name': 'Dabest  Properties ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.38, 'longitude': 103.83, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-11_14-52-13-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-11_14-52-07-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/1_mKmsdrQ-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-11_14-51-51-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-11_14-51-26-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/srangae/dabest-properties-197643/
"5 Bed, 6 Bath Shophouse for Sale in Boeung Tumpun 2","Boeung Tumpun 2, Meanchey, Phnom Penh",For sale,"$195,000",,Shophouse,197639,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Meanchey', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.55, 'longitude': 104.93, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Meanchey', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03163-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03165-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03166-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03167-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.93,11.55)/104.93,11.55,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/boeung-tumpun-2/5-bed-6-bath-shophouse-197639/
"9 Bed, 12 Bath Shophouse for Sale in Boeung Tumpun 2","Boeung Tumpun 2, Meanchey, Phnom Penh",For sale,"$210,000","$1,000/m²",Shophouse,197637,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Meanchey', 'streetAddress': '  '}, 'name': '  ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.55, 'longitude': 104.93, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Meanchey', 'streetAddress': '  '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03158-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03159-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03161-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.93,11.55)/104.93,11.55,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/boeung-tumpun-2/9-bed-12-bath-shophouse-197637/
"4 Bed, 4 Bath House for Sale in Sala Kamraeuk","Sala Kamraeuk, Siem Reap, Siem Reap",For sale,"$170,000",,House,DV834,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': '   '}, 'name': '   ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.35, 'longitude': 103.86, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': '   '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/img_8682-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/img_8691-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/img_8697-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/img_8715-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/img_8707-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/sala-kamraeuk/4-bed-4-bath-house-197607/
"8 Bed, 6 Bath Villa for Sale in Ta Khmao","St.21, Ta Khmao, Ta Khmau, Kandal",For sale,"$1,600,000","$5,000/m²",Villa,1 month ago,197596,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Kandal', 'addressLocality': 'Ta Khmau', 'streetAddress': 'St.21'}, 'name': 'St.21', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.462893448638981, 'longitude': 104.95505798326644, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Kandal', 'addressLocality': 'Ta Khmau', 'streetAddress': 'St.21'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/33584842-4df2-4462-81df-cd8e0a7e598e-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/c3ab7cdf-04cf-4028-a8b1-29ac1e795184-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/1843d8cd-95b2-4df7-9adb-1cb3ca821748-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/12806146-41f8-49e0-9c5e-a5e1fe37b0b5-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/d3dbf6cc-4141-4e84-a68d-d85a8683c6bd-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/ta-khmao/st21-197596/
"6 Bed, 6 Bath Villa for Sale in Sangkat Sambuor","Dabest Properties , Sangkat Sambuor, Siem Reap, Siem Reap",For sale,"$1,300,000",$227/m²,Villa,DABEST SRV944,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}, 'name': 'Dabest  Properties ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.36070925419159, 'longitude': 103.85914451893007, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-07/1y3a9125-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-07/1y3a9076-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-07/1y3a9134-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-07/1y3a9079-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-07/1y3a9102-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/sangkat-sambuor/dabest-properties-185990/
"6 Bed, 7 Bath Villa for Sale in Sala Kamraeuk","Dabest Properties, Sala Kamraeuk, Siem Reap, Siem Reap",For sale,"$1,950,000",$929/m²,Villa,DABEST SRV948,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest Properties'}, 'name': 'Dabest Properties', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.362879840296287, 'longitude': 103.85948425849574, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest Properties'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-10/untitled-4-of-12-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-10/untitled-9-of-12-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-10/untitled-11-of-12-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-10/untitled-12-of-12-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-09/untitled-7-of-32-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/sala-kamraeuk/dabest-properties-193850/
"3 Bed, 3 Bath House for Sale in Chbar Ampov","Chbar Ampov, Phnom Penh",For sale,"$135,000",,House,1 month ago,197521,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.50621, 'longitude': 104.9973, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/197521-197521_100253949-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197521-197521_100253951-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197521-197521_100253953-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197521-197521_100253950-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197521-197521_100253952_qisI9Ef-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/chbar-ampov/3-bed-3-bath-house-197521/
